customer_id,recency_rfm,frequency,monetary,cluster,customer_age,total_purchases,total_spending,average_order_value,total_quantity,total_returns,recency_churn,churn,return_rate,churn_probability,churn_risk
20432,132,4,6200,0,33,4,6200,1550.0,14,2.0,132,0,0.5,0.511306788187716,Medium Risk
20433,47,5,15336,1,57,5,15336,3067.2,11,1.0,47,1,0.2,0.501940703818005,Medium Risk
20434,289,4,6761,0,18,4,6761,1690.25,13,1.0,289,0,0.25,0.5025182670448889,Medium Risk
20435,113,7,19113,1,68,7,19113,2730.428571428572,18,2.0,113,0,0.2857142857142857,0.4831320990808493,Medium Risk
20436,221,6,19966,1,24,6,19966,3327.6666666666665,15,3.0,221,0,0.5,0.478454732402885,Medium Risk
20437,88,4,7281,0,44,4,7281,1820.25,12,1.0,88,0,0.25,0.4875475542059792,Medium Risk
20438,732,3,4766,0,66,3,4766,1588.6666666666667,4,1.0,732,0,0.3333333333333333,0.4697341544010168,Medium Risk
20439,420,3,6176,0,19,3,6176,2058.6666666666665,7,1.0,420,1,0.3333333333333333,0.5167164749574116,Medium Risk
20440,147,6,18560,1,20,6,18560,3093.333333333333,17,3.0,147,0,0.5,0.4962983671750384,Medium Risk
20441,14,7,17752,1,69,7,17752,2536.0,29,2.0,14,0,0.2857142857142857,0.451112252905538,Medium Risk
20442,31,7,15901,1,57,7,15901,2271.5714285714284,28,3.0,31,1,0.4285714285714285,0.5015770044198502,Medium Risk
20443,686,3,5256,0,30,3,5256,1752.0,9,1.0,686,1,0.3333333333333333,0.4656050525099255,Medium Risk
20444,183,3,8160,0,63,3,8160,2720.0,11,1.0,183,0,0.3333333333333333,0.5040673766313437,Medium Risk
20445,51,8,18238,1,26,8,18238,2279.75,28,5.0,51,0,0.625,0.4913730095311592,Medium Risk
20446,337,7,17826,1,21,7,17826,2546.5714285714284,20,3.0,337,0,0.4285714285714285,0.4882490186763054,Medium Risk
20447,631,2,3999,0,54,2,3999,1999.5,6,0.0,631,0,0.0,0.4758804530028556,Medium Risk
20448,230,3,11542,0,29,3,11542,3847.3333333333335,9,0.0,230,1,0.0,0.5206106995709824,Medium Risk
20449,231,6,17224,1,30,6,17224,2870.6666666666665,18,4.0,231,0,0.6666666666666666,0.4985875083701582,Medium Risk
20450,199,7,19701,1,58,7,19701,2814.428571428572,15,2.0,199,0,0.2857142857142857,0.5020757893859286,Medium Risk
20451,12,6,13234,1,69,6,13234,2205.6666666666665,18,2.0,12,0,0.3333333333333333,0.43222628170711,Medium Risk
20452,20,2,3224,0,57,2,3224,1612.0,6,0.0,20,0,0.0,0.4849201973243806,Medium Risk
20453,16,6,20836,1,53,6,20836,3472.6666666666665,16,1.0,16,0,0.1666666666666666,0.4846363652038843,Medium Risk
20454,32,10,37586,1,41,10,37586,3758.6,35,4.0,32,0,0.4,0.4933270566720463,Medium Risk
20455,92,8,15118,1,19,8,15118,1889.75,27,4.0,92,0,0.5,0.4689323611961054,Medium Risk
20456,81,7,21447,1,26,7,21447,3063.8571428571427,19,4.0,81,1,0.5714285714285714,0.4838718928894402,Medium Risk
20457,537,3,11643,0,70,3,11643,3881.0,9,2.0,537,0,0.6666666666666666,0.4781663414770581,Medium Risk
20458,160,6,16518,1,27,6,16518,2753.0,28,1.0,160,0,0.1666666666666666,0.4537443871409155,Medium Risk
20459,752,4,7367,0,62,4,7367,1841.75,7,2.0,752,0,0.5,0.4701709069174872,Medium Risk
20460,94,12,31813,1,40,12,31813,2651.083333333333,31,6.0,94,1,0.5,0.5471020141906986,Medium Risk
20461,49,3,12141,0,41,3,12141,4047.0,8,1.0,49,0,0.3333333333333333,0.5151329749187247,Medium Risk
20462,137,4,11924,0,56,4,11924,2981.0,15,0.0,137,0,0.0,0.5040257743049437,Medium Risk
20463,187,5,14989,1,58,5,14989,2997.8,15,3.0,187,0,0.6,0.5092869879840152,Medium Risk
20464,132,5,12195,0,57,5,12195,2439.0,19,1.0,132,0,0.2,0.4769981247724991,Medium Risk
20465,63,6,17303,1,21,6,17303,2883.833333333333,20,4.0,63,1,0.6666666666666666,0.5032687366440164,Medium Risk
20466,199,4,9832,0,54,4,9832,2458.0,10,2.0,199,0,0.5,0.5001839698960139,Medium Risk
20467,9,10,31048,1,69,10,31048,3104.8,26,4.0,9,0,0.4,0.4196750786878828,Medium Risk
20468,420,7,17604,1,34,7,17604,2514.8571428571427,26,2.0,420,0,0.2857142857142857,0.4865298924887344,Medium Risk
20469,494,4,9727,0,26,4,9727,2431.75,12,3.0,494,0,0.75,0.4719040270981774,Medium Risk
20470,267,4,6053,0,23,4,6053,1513.25,11,1.0,267,1,0.25,0.492365477130524,Medium Risk
20471,68,8,27085,1,26,8,27085,3385.625,24,4.0,68,1,0.5,0.4928893072255441,Medium Risk
20472,3,4,14709,1,67,4,14709,3677.25,13,4.0,3,1,1.0,0.5448268331593242,Medium Risk
20473,886,2,6262,0,61,2,6262,3131.0,4,0.0,886,0,0.0,0.4665844010430633,Medium Risk
20474,2,7,16471,1,45,7,16471,2353.0,20,3.0,2,0,0.4285714285714285,0.47510678320049,Medium Risk
20475,120,4,12478,0,61,4,12478,3119.5,13,0.0,120,0,0.0,0.4929005297573576,Medium Risk
20476,339,9,24476,1,28,9,24476,2719.555555555556,30,5.0,339,1,0.5555555555555556,0.4780211655895581,Medium Risk
20477,724,5,11922,0,33,5,11922,2384.4,20,2.0,724,0,0.4,0.4684670733404054,Medium Risk
20478,229,5,16041,1,66,5,16041,3208.2,18,4.0,229,1,0.8,0.4992445535678911,Medium Risk
20479,187,7,18674,1,50,7,18674,2667.714285714286,20,4.0,187,0,0.5714285714285714,0.4835551872445081,Medium Risk
20480,43,3,7128,0,66,3,7128,2376.0,8,3.0,43,0,1.0,0.4456050489774683,Medium Risk
20481,150,5,15885,1,55,5,15885,3177.0,17,3.0,150,0,0.6,0.4882074798788969,Medium Risk
20482,465,6,11518,0,20,6,11518,1919.6666666666667,18,3.0,465,0,0.5,0.4838104204083491,Medium Risk
20483,157,8,25333,1,33,8,25333,3166.625,28,2.0,157,0,0.25,0.4912998702652475,Medium Risk
20484,733,1,1421,0,30,1,1421,1421.0,2,1.0,733,0,1.0,0.4437607841779301,Medium Risk
20485,148,6,11177,1,38,6,11177,1862.8333333333333,18,4.0,148,0,0.6666666666666666,0.4822657753796603,Medium Risk
20486,290,4,10662,0,32,4,10662,2665.5,14,1.0,290,0,0.25,0.4845388456263345,Medium Risk
20487,144,5,12784,0,49,5,12784,2556.8,17,3.0,144,1,0.6,0.4918657178461545,Medium Risk
20489,95,5,12010,0,54,5,12010,2402.0,8,1.0,95,0,0.2,0.4676355147495284,Medium Risk
20490,50,9,16946,1,47,9,16946,1882.888888888889,27,5.0,50,0,0.5555555555555556,0.4930270360915005,Medium Risk
20491,119,5,15521,1,18,5,15521,3104.2,15,4.0,119,0,0.8,0.4509057754359074,Medium Risk
20492,238,2,8930,0,38,2,8930,4465.0,6,1.0,238,0,0.5,0.501329403396165,Medium Risk
20493,42,8,19636,1,18,8,19636,2454.5,25,3.0,42,1,0.375,0.5555459709862842,Medium Risk
20494,416,9,30915,1,68,9,30915,3435.0,22,5.0,416,0,0.5555555555555556,0.4655724088884386,Medium Risk
20495,294,4,15468,0,34,4,15468,3867.0,11,2.0,294,0,0.5,0.4973421083933841,Medium Risk
20496,140,4,12037,0,26,4,12037,3009.25,16,0.0,140,1,0.0,0.5055666599162327,Medium Risk
20497,181,14,33934,1,19,14,33934,2423.8571428571427,44,5.0,181,1,0.3571428571428571,0.5684798057892597,Medium Risk
20498,490,3,12907,0,57,3,12907,4302.333333333333,8,2.0,490,0,0.6666666666666666,0.4934217443963521,Medium Risk
20499,31,4,12603,0,57,4,12603,3150.75,10,3.0,31,0,0.75,0.5378568248205337,Medium Risk
20500,87,8,24727,1,27,8,24727,3090.875,23,5.0,87,1,0.625,0.4847092974450779,Medium Risk
20501,122,9,26123,1,28,9,26123,2902.555555555556,28,4.0,122,0,0.4444444444444444,0.4858405794729428,Medium Risk
20502,326,5,15901,1,66,5,15901,3180.2,14,2.0,326,0,0.4,0.4896289805063545,Medium Risk
20503,1142,2,6170,0,47,2,6170,3085.0,10,2.0,1142,0,1.0,0.4186022817090477,Medium Risk
20504,197,6,16182,1,64,6,16182,2697.0,18,2.0,197,0,0.3333333333333333,0.4844023889347101,Medium Risk
20505,57,3,11333,0,49,3,11333,3777.6666666666665,10,3.0,57,0,1.0,0.4688962930854805,Medium Risk
20506,74,11,32298,1,60,11,32298,2936.181818181818,31,3.0,74,0,0.2727272727272727,0.4883921489521317,Medium Risk
20507,61,8,13783,1,19,8,13783,1722.875,18,4.0,61,0,0.5,0.4666666101689972,Medium Risk
20508,453,2,5820,0,28,2,5820,2910.0,8,2.0,453,0,1.0,0.4775973451656451,Medium Risk
20509,314,6,14043,1,36,6,14043,2340.5,24,2.0,314,0,0.3333333333333333,0.4824611647424447,Medium Risk
20510,340,5,12240,0,67,5,12240,2448.0,10,1.0,340,1,0.2,0.4933220743863108,Medium Risk
20511,245,9,28353,1,60,9,28353,3150.333333333333,29,4.0,245,1,0.4444444444444444,0.4906235203693708,Medium Risk
20512,22,7,23564,1,67,7,23564,3366.285714285714,18,3.0,22,0,0.4285714285714285,0.4546853892676878,Medium Risk
20513,83,1,1874,0,43,1,1874,1874.0,5,1.0,83,0,1.0,0.4359009725502115,Medium Risk
20514,103,6,22082,1,63,6,22082,3680.3333333333335,18,2.0,103,0,0.3333333333333333,0.4806537257679541,Medium Risk
20515,21,5,15386,1,61,5,15386,3077.2,15,2.0,21,0,0.4,0.4959558283846813,Medium Risk
20516,33,3,5991,0,69,3,5991,1997.0,7,2.0,33,0,0.6666666666666666,0.4793735471074454,Medium Risk
20517,229,5,13875,0,60,5,13875,2775.0,12,1.0,229,0,0.2,0.4979185644122764,Medium Risk
20518,97,3,1626,0,46,3,1626,542.0,8,0.0,97,0,0.0,0.4726205283437237,Medium Risk
20519,163,7,15669,1,62,7,15669,2238.428571428572,19,3.0,163,0,0.4285714285714285,0.4861269934590301,Medium Risk
20520,767,2,8516,0,32,2,8516,4258.0,6,0.0,767,1,0.0,0.5022216884872098,Medium Risk
20521,117,4,9549,0,65,4,9549,2387.25,8,0.0,117,0,0.0,0.4644636861720393,Medium Risk
20522,334,1,1411,0,31,1,1411,1411.0,1,0.0,334,0,0.0,0.3889507980859293,Medium Risk
20523,554,2,4583,0,29,2,4583,2291.5,8,0.0,554,0,0.0,0.4801584864209974,Medium Risk
20524,312,2,4047,0,52,2,4047,2023.5,8,1.0,312,1,0.5,0.5150307820793841,Medium Risk
20525,677,6,17173,0,61,6,17173,2862.1666666666665,11,3.0,677,1,0.5,0.5143270448622453,Medium Risk
20526,94,4,11674,0,54,4,11674,2918.5,20,1.0,94,0,0.25,0.4886370463626261,Medium Risk
20527,740,4,16793,0,27,4,16793,4198.25,16,3.0,740,0,0.75,0.454649296598247,Medium Risk
20528,716,1,1577,0,69,1,1577,1577.0,2,0.0,716,0,0.0,0.3745133531496354,Medium Risk
20529,322,6,18954,1,26,6,18954,3159.0,12,3.0,322,0,0.5,0.4669405158102027,Medium Risk
20530,104,3,9338,0,51,3,9338,3112.6666666666665,8,1.0,104,0,0.3333333333333333,0.4922136597826101,Medium Risk
20531,86,3,4517,0,51,3,4517,1505.6666666666667,13,1.0,86,1,0.3333333333333333,0.5000511079228851,Medium Risk
20532,14,6,9367,1,23,6,9367,1561.1666666666667,20,1.0,14,0,0.1666666666666666,0.4831031585109894,Medium Risk
20533,123,6,14070,1,21,6,14070,2345.0,19,2.0,123,0,0.3333333333333333,0.482629186351512,Medium Risk
20534,166,6,12678,1,31,6,12678,2113.0,21,3.0,166,0,0.5,0.4939331390059165,Medium Risk
20535,33,4,14515,0,53,4,14515,3628.75,9,4.0,33,0,1.0,0.4766855540327439,Medium Risk
20536,27,5,20757,1,65,5,20757,4151.4,17,2.0,27,0,0.4,0.4423355924744429,Medium Risk
20537,152,6,10704,1,27,6,10704,1784.0,19,1.0,152,0,0.1666666666666666,0.4814940218657162,Medium Risk
20538,609,5,10800,0,20,5,10800,2160.0,17,3.0,609,0,0.6,0.4473348669141558,Medium Risk
20539,84,3,11994,0,51,3,11994,3998.0,12,1.0,84,0,0.3333333333333333,0.4888103160060113,Medium Risk
20540,162,6,20897,1,22,6,20897,3482.833333333333,16,2.0,162,0,0.3333333333333333,0.4791764531782595,Medium Risk
20541,668,1,1222,0,32,1,1222,1222.0,4,0.0,668,0,0.0,0.4172430718199972,Medium Risk
20542,462,7,19572,1,33,7,19572,2796.0,15,4.0,462,0,0.5714285714285714,0.4618199614043909,Medium Risk
20543,116,6,14293,1,29,6,14293,2382.1666666666665,19,3.0,116,0,0.5,0.4777923459473079,Medium Risk
20544,381,3,4939,0,23,3,4939,1646.3333333333333,6,2.0,381,1,0.6666666666666666,0.5057461035430166,Medium Risk
20545,88,6,18011,1,42,6,18011,3001.833333333333,11,2.0,88,0,0.3333333333333333,0.4791190761344189,Medium Risk
20546,240,6,24506,1,66,6,24506,4084.3333333333335,17,2.0,240,0,0.3333333333333333,0.4668457575029553,Medium Risk
20547,154,10,18150,1,23,10,18150,1815.0,36,4.0,154,1,0.4,0.5436785821760439,Medium Risk
20548,372,6,19391,1,40,6,19391,3231.833333333333,19,1.0,372,0,0.1666666666666666,0.481412049893283,Medium Risk
20549,172,8,20946,1,61,8,20946,2618.25,20,1.0,172,0,0.125,0.4949400879835935,Medium Risk
20550,195,4,8315,0,32,4,8315,2078.75,12,2.0,195,0,0.5,0.504255826493008,Medium Risk
20551,649,1,1053,0,47,1,1053,1053.0,5,1.0,649,0,1.0,0.4346431128072784,Medium Risk
20552,191,8,16266,1,60,8,16266,2033.25,25,4.0,191,1,0.5,0.5217688602020093,Medium Risk
20553,117,8,23834,1,29,8,23834,2979.25,20,4.0,117,0,0.5,0.5047650914467067,Medium Risk
20554,74,3,8523,0,42,3,8523,2841.0,11,0.0,74,0,0.0,0.4858749181371813,Medium Risk
20555,174,8,25966,1,69,8,25966,3245.75,28,3.0,174,0,0.375,0.4831319196582118,Medium Risk
20556,623,1,1841,0,45,1,1841,1841.0,3,0.0,623,1,0.0,0.4748727806213423,Medium Risk
20557,100,4,8047,0,45,4,8047,2011.75,16,1.0,100,0,0.25,0.4918108079375675,Medium Risk
20558,517,5,15882,0,36,5,15882,3176.4,15,2.0,517,1,0.4,0.4929235994707122,Medium Risk
20559,87,8,26781,1,54,8,26781,3347.625,23,4.0,87,0,0.5,0.4814138259572005,Medium Risk
20560,228,7,17210,1,69,7,17210,2458.5714285714284,16,1.0,228,1,0.1428571428571428,0.4809970558187557,Medium Risk
20561,181,5,19309,1,69,5,19309,3861.8,18,4.0,181,0,0.8,0.4668940197922682,Medium Risk
20562,325,5,9240,0,31,5,9240,1848.0,9,1.0,325,0,0.2,0.4996828290129451,Medium Risk
20563,410,6,18207,1,59,6,18207,3034.5,21,3.0,410,0,0.5,0.48739364191251,Medium Risk
20564,259,6,20145,1,20,6,20145,3357.5,18,0.0,259,0,0.0,0.4562073868575529,Medium Risk
20565,31,5,16855,1,53,5,16855,3371.0,14,1.0,31,1,0.2,0.4978702405454243,Medium Risk
20566,43,7,14310,1,20,7,14310,2044.2857142857144,15,2.0,43,0,0.2857142857142857,0.4808470637295673,Medium Risk
20567,56,6,15791,1,48,6,15791,2631.833333333333,17,2.0,56,0,0.3333333333333333,0.4736485416254401,Medium Risk
20568,51,5,15616,1,60,5,15616,3123.2,16,3.0,51,0,0.6,0.4931570775393939,Medium Risk
20569,62,5,11590,0,55,5,11590,2318.0,15,2.0,62,0,0.4,0.4965638109934908,Medium Risk
20570,76,3,6904,0,55,3,6904,2301.333333333333,10,1.0,76,0,0.3333333333333333,0.4912954810163804,Medium Risk
20571,176,2,4457,0,41,2,4457,2228.5,4,0.0,176,0,0.0,0.4807572527431009,Medium Risk
20572,191,4,11869,0,39,4,11869,2967.25,11,1.0,191,0,0.25,0.5127962116605824,Medium Risk
20573,63,6,11216,1,28,6,11216,1869.3333333333333,13,3.0,63,1,0.5,0.5120383157415004,Medium Risk
20574,185,5,11868,0,60,5,11868,2373.6,9,3.0,185,0,0.6,0.4819302612532952,Medium Risk
20575,134,7,18940,1,33,7,18940,2705.714285714286,21,2.0,134,0,0.2857142857142857,0.4828612960352421,Medium Risk
20576,199,4,5529,0,27,4,5529,1382.25,9,1.0,199,0,0.25,0.4827015078651919,Medium Risk
20577,179,4,14147,0,31,4,14147,3536.75,14,0.0,179,0,0.0,0.4774629257141983,Medium Risk
20578,210,2,2664,0,44,2,2664,1332.0,5,1.0,210,0,0.5,0.5103938500357773,Medium Risk
20579,330,3,9915,0,66,3,9915,3305.0,12,1.0,330,0,0.3333333333333333,0.4983368000419226,Medium Risk
20580,920,3,6775,0,31,3,6775,2258.333333333333,4,2.0,920,0,0.6666666666666666,0.4689920502930846,Medium Risk
20581,234,5,16211,1,43,5,16211,3242.2,14,2.0,234,0,0.4,0.4868745233385489,Medium Risk
20582,193,1,1533,0,56,1,1533,1533.0,5,0.0,193,0,0.0,0.4540868615485137,Medium Risk
20583,438,6,17282,1,51,6,17282,2880.333333333333,19,4.0,438,0,0.6666666666666666,0.4955780418964635,Medium Risk
20585,402,3,8675,0,30,3,8675,2891.6666666666665,8,1.0,402,0,0.3333333333333333,0.5037355466096711,Medium Risk
20586,739,3,8798,0,43,3,8798,2932.6666666666665,5,1.0,739,0,0.3333333333333333,0.4875414438987876,Medium Risk
20587,96,7,14599,1,36,7,14599,2085.5714285714284,21,2.0,96,0,0.2857142857142857,0.497725336608373,Medium Risk
20588,121,5,17563,1,66,5,17563,3512.6,18,3.0,121,0,0.6,0.4884561692123007,Medium Risk
20589,964,5,13892,0,33,5,13892,2778.4,14,2.0,964,0,0.4,0.4336067797278052,Medium Risk
20590,9,3,7398,0,52,3,7398,2466.0,11,0.0,9,0,0.0,0.4841590290075871,Medium Risk
20591,122,7,14893,1,39,7,14893,2127.5714285714284,21,6.0,122,0,0.8571428571428571,0.4732447585805485,Medium Risk
20592,150,10,31967,1,28,10,31967,3196.7,30,4.0,150,0,0.4,0.4361543665135549,Medium Risk
20593,100,5,16909,1,40,5,16909,3381.8,16,2.0,100,0,0.4,0.4782749586783319,Medium Risk
20594,356,8,25393,1,58,8,25393,3174.125,21,4.0,356,0,0.5,0.4897612813775812,Medium Risk
20595,626,4,14506,0,44,4,14506,3626.5,9,2.0,626,0,0.5,0.4916462085282294,Medium Risk
20596,137,8,24269,1,56,8,24269,3033.625,21,1.0,137,0,0.125,0.5007439974045809,Medium Risk
20597,573,5,16261,0,45,5,16261,3252.2,17,2.0,573,1,0.4,0.4658687512043418,Medium Risk
20598,253,6,16195,1,24,6,16195,2699.1666666666665,19,5.0,253,1,0.8333333333333334,0.4761783521116539,Medium Risk
20599,199,3,9043,0,56,3,9043,3014.333333333333,9,1.0,199,0,0.3333333333333333,0.5079963981141206,Medium Risk
20600,353,5,13453,0,21,5,13453,2690.6,16,1.0,353,1,0.2,0.4988554938720776,Medium Risk
20601,93,3,4372,0,22,3,4372,1457.3333333333333,12,0.0,93,1,0.0,0.4457647858930358,Medium Risk
20602,146,4,16377,1,44,4,16377,4094.25,12,1.0,146,0,0.25,0.4998719591587937,Medium Risk
20603,209,1,5108,0,33,1,5108,5108.0,5,0.0,209,0,0.0,0.459523944876295,Medium Risk
20604,482,4,7377,0,50,4,7377,1844.25,14,1.0,482,0,0.25,0.4973377298333853,Medium Risk
20605,310,5,19859,1,49,5,19859,3971.8,9,3.0,310,0,0.6,0.4824234937353575,Medium Risk
20606,186,7,21498,1,40,7,21498,3071.1428571428573,24,4.0,186,0,0.5714285714285714,0.4858372548409674,Medium Risk
20607,33,6,16430,1,44,6,16430,2738.333333333333,23,1.0,33,0,0.1666666666666666,0.49603798036776,Medium Risk
20608,466,2,5634,0,61,2,5634,2817.0,3,0.0,466,0,0.0,0.5010518493550122,Medium Risk
20609,101,9,15937,1,63,9,15937,1770.7777777777778,18,5.0,101,0,0.5555555555555556,0.4630475481965563,Medium Risk
20610,80,9,27910,1,31,9,27910,3101.1111111111118,30,5.0,80,0,0.5555555555555556,0.4975186291982437,Medium Risk
20611,278,6,18944,1,69,6,18944,3157.333333333333,19,4.0,278,0,0.6666666666666666,0.5033146838285782,Medium Risk
20612,682,3,4339,0,37,3,4339,1446.3333333333333,12,2.0,682,0,0.6666666666666666,0.492707818576336,Medium Risk
20613,16,2,7254,0,42,2,7254,3627.0,5,1.0,16,0,0.5,0.5236293819046391,Medium Risk
20614,556,2,1496,0,22,2,1496,748.0,6,1.0,556,0,0.5,0.4217463960232054,Medium Risk
20615,483,9,28160,1,54,9,28160,3128.8888888888887,33,2.0,483,0,0.2222222222222222,0.4953944823260141,Medium Risk
20616,274,2,5811,0,36,2,5811,2905.5,10,1.0,274,0,0.5,0.5134944726454355,Medium Risk
20617,371,7,18313,1,66,7,18313,2616.1428571428573,17,3.0,371,0,0.4285714285714285,0.481859451906162,Medium Risk
20618,87,6,21662,1,61,6,21662,3610.3333333333335,15,3.0,87,1,0.5,0.5065805153210924,Medium Risk
20619,218,5,16208,1,38,5,16208,3241.6,17,2.0,218,0,0.4,0.4850971617448313,Medium Risk
20620,123,3,11620,0,28,3,11620,3873.3333333333335,10,2.0,123,1,0.6666666666666666,0.5090344028490107,Medium Risk
20621,56,9,22411,1,22,9,22411,2490.1111111111118,34,3.0,56,0,0.3333333333333333,0.4766980510921182,Medium Risk
20622,74,4,12857,0,64,4,12857,3214.25,9,1.0,74,1,0.25,0.5205705769573779,Medium Risk
20623,100,5,15920,1,52,5,15920,3184.0,18,1.0,100,0,0.2,0.4837904215017174,Medium Risk
20624,121,5,11437,0,24,5,11437,2287.4,15,2.0,121,1,0.4,0.4956797545810157,Medium Risk
20625,382,5,14091,0,33,5,14091,2818.2,19,2.0,382,0,0.4,0.4730037147264817,Medium Risk
20626,257,3,6698,0,51,3,6698,2232.6666666666665,7,1.0,257,1,0.3333333333333333,0.4868961730437096,Medium Risk
20627,58,4,6087,0,33,4,6087,1521.75,8,4.0,58,1,1.0,0.4853843593699474,Medium Risk
20628,503,4,15728,0,67,4,15728,3932.0,9,0.0,503,0,0.0,0.4968423509473368,Medium Risk
20629,33,7,21724,1,30,7,21724,3103.428571428572,21,5.0,33,0,0.7142857142857143,0.4838288436239576,Medium Risk
20630,535,2,10135,0,60,2,10135,5067.5,7,1.0,535,1,0.5,0.5074953864715526,Medium Risk
20631,39,3,4691,0,68,3,4691,1563.6666666666667,8,1.0,39,0,0.3333333333333333,0.4544681664141641,Medium Risk
20632,188,3,7351,0,49,3,7351,2450.333333333333,12,1.0,188,0,0.3333333333333333,0.5012879211996693,Medium Risk
20633,553,3,9114,0,31,3,9114,3038.0,8,1.0,553,1,0.3333333333333333,0.4917785728503485,Medium Risk
20634,276,4,9440,0,40,4,9440,2360.0,12,0.0,276,0,0.0,0.4845499313599217,Medium Risk
20635,517,1,2148,0,38,1,2148,2148.0,1,1.0,517,0,1.0,0.4762647624279532,Medium Risk
20636,448,5,21503,1,64,5,21503,4300.6,9,3.0,448,0,0.6,0.4640010161759564,Medium Risk
20637,146,6,14010,1,51,6,14010,2335.0,17,5.0,146,0,0.8333333333333334,0.4929667596195552,Medium Risk
20638,110,7,17865,1,53,7,17865,2552.1428571428573,18,3.0,110,1,0.4285714285714285,0.4749876611495385,Medium Risk
20639,154,5,10601,0,31,5,10601,2120.2,15,0.0,154,1,0.0,0.502082859389187,Medium Risk
20640,195,8,28945,1,65,8,28945,3618.125,31,6.0,195,0,0.75,0.4739264817187283,Medium Risk
20641,526,3,4246,0,25,3,4246,1415.3333333333333,8,2.0,526,0,0.6666666666666666,0.4904217825263471,Medium Risk
20642,314,8,21786,1,39,8,21786,2723.25,30,3.0,314,0,0.375,0.4929950783852109,Medium Risk
20643,627,6,12496,0,62,6,12496,2082.6666666666665,19,3.0,627,0,0.5,0.4416140637545858,Medium Risk
20644,199,9,23015,1,22,9,23015,2557.222222222222,31,3.0,199,0,0.3333333333333333,0.511876807591682,Medium Risk
20645,419,5,16508,0,32,5,16508,3301.6,18,2.0,419,0,0.4,0.4833982949596479,Medium Risk
20646,235,1,427,0,55,1,427,427.0,5,1.0,235,1,1.0,0.3654055705879638,Medium Risk
20647,612,4,13889,0,63,4,13889,3472.25,9,2.0,612,0,0.5,0.4926307902919419,Medium Risk
20648,346,5,9173,0,26,5,9173,1834.6,17,4.0,346,0,0.8,0.44919710764427,Medium Risk
20649,314,9,24823,1,20,9,24823,2758.1111111111118,21,4.0,314,0,0.4444444444444444,0.4798018170698027,Medium Risk
20650,153,7,20115,1,38,7,20115,2873.5714285714284,24,3.0,153,0,0.4285714285714285,0.4780146462248934,Medium Risk
20651,35,4,14482,0,39,4,14482,3620.5,12,1.0,35,0,0.25,0.4993362434459868,Medium Risk
20652,63,1,374,0,40,1,374,374.0,3,0.0,63,0,0.0,0.3566704532888205,Medium Risk
20653,260,10,29838,1,65,10,29838,2983.8,23,4.0,260,0,0.4,0.4875045591024878,Medium Risk
20654,215,8,21806,1,52,8,21806,2725.75,26,3.0,215,0,0.375,0.5013206989653892,Medium Risk
20655,3,5,16811,1,40,5,16811,3362.2,22,1.0,3,0,0.2,0.4633871330109311,Medium Risk
20656,332,4,9666,0,35,4,9666,2416.5,8,3.0,332,0,0.75,0.4735551059163448,Medium Risk
20657,13,3,9637,0,18,3,9637,3212.333333333333,10,0.0,13,0,0.0,0.4332461843339578,Medium Risk
20658,52,7,16107,1,21,7,16107,2301.0,15,2.0,52,0,0.2857142857142857,0.4975013603532975,Medium Risk
20659,933,2,3326,0,19,2,3326,1663.0,10,0.0,933,0,0.0,0.4183265364397269,Medium Risk
20660,318,3,4250,0,46,3,4250,1416.6666666666667,6,1.0,318,0,0.3333333333333333,0.4945203937601039,Medium Risk
20661,115,8,23559,1,33,8,23559,2944.875,20,4.0,115,0,0.5,0.5089478649576522,Medium Risk
20662,22,7,17971,1,57,7,17971,2567.285714285714,20,4.0,22,0,0.5714285714285714,0.473426254128502,Medium Risk
20663,92,5,16171,1,39,5,16171,3234.2,14,1.0,92,0,0.2,0.4913731106479347,Medium Risk
20664,50,6,18616,1,61,6,18616,3102.6666666666665,23,1.0,50,1,0.1666666666666666,0.4877314690274293,Medium Risk
20665,141,7,20430,1,46,7,20430,2918.5714285714284,21,2.0,141,1,0.2857142857142857,0.4951335310420907,Medium Risk
20666,137,3,4815,0,28,3,4815,1605.0,10,2.0,137,1,0.6666666666666666,0.5053321449511706,Medium Risk
20667,236,5,8910,0,21,5,8910,1782.0,13,1.0,236,1,0.2,0.5117462608917153,Medium Risk
20668,500,3,7344,0,54,3,7344,2448.0,7,2.0,500,0,0.6666666666666666,0.4944945219524679,Medium Risk
20669,229,5,7672,0,45,5,7672,1534.4,15,2.0,229,0,0.4,0.4951777024581524,Medium Risk
20670,155,12,33315,1,58,12,33315,2776.25,36,2.0,155,0,0.1666666666666666,0.4453669646745411,Medium Risk
20671,461,8,24535,1,57,8,24535,3066.875,28,2.0,461,1,0.25,0.5078385543114998,Medium Risk
20672,153,9,33549,1,70,9,33549,3727.6666666666665,23,3.0,153,1,0.3333333333333333,0.5007616218295097,Medium Risk
20673,60,6,22575,1,21,6,22575,3762.5,17,2.0,60,0,0.3333333333333333,0.4715036796571635,Medium Risk
20674,85,7,18291,1,47,7,18291,2613.0,24,1.0,85,0,0.1428571428571428,0.4767432301899895,Medium Risk
20675,133,5,19617,1,40,5,19617,3923.4,15,3.0,133,0,0.6,0.4785889244485359,Medium Risk
20676,208,4,11727,0,54,4,11727,2931.75,10,2.0,208,1,0.5,0.5170389936987355,Medium Risk
20677,277,3,7322,0,34,3,7322,2440.6666666666665,13,0.0,277,0,0.0,0.4797070072290712,Medium Risk
