customer_id,recency,frequency,monetary,cluster
26155,6,1,3644,0
26156,819,5,16594,0
26157,158,5,11362,0
26158,507,5,9246,0
26159,578,4,8518,0
26160,561,4,9979,0
26161,531,3,12038,0
26162,2,11,37371,1
26163,156,6,18176,1
26164,399,3,11580,0
26165,235,5,14970,1
26166,104,5,19187,1
26167,35,6,9989,1
26168,95,4,13145,0
26169,108,5,12767,1
26170,350,5,15448,0
26171,908,3,9984,0
26172,456,5,10555,0
26173,34,5,16777,1
26174,186,4,8871,0
26175,406,6,20072,1
26176,156,7,22505,1
26177,18,3,6971,0
26178,22,4,13180,0
26179,125,6,17760,1
26180,905,7,17149,0
26181,148,3,9257,0
26182,41,5,12950,1
26183,137,7,18112,1
26184,535,8,16577,1
26185,146,5,15729,1
26186,165,8,20534,1
26187,177,5,12972,0
26188,402,3,9959,0
26189,51,4,9402,0
26190,268,7,18959,1
26191,402,1,1869,0
26192,485,7,20075,1
26193,57,9,27801,1
26194,259,6,6596,0
26195,312,8,19244,1
26196,627,6,12629,0
26197,347,5,13675,0
26198,271,6,13949,1
26199,156,6,13130,1
26200,612,3,8483,0
26201,247,9,24839,1
26202,219,3,6155,0
26203,366,6,10903,0
26204,156,10,28004,1
26205,49,9,24015,1
26206,172,4,9138,0
26207,913,5,9743,0
26208,216,6,8731,0
26209,263,5,12598,0
26210,106,5,16356,1
26211,991,3,8455,0
26212,40,8,19693,1
26213,144,4,16078,0
26214,24,8,26682,1
26215,244,6,12984,1
26216,275,3,8943,0
26217,260,9,25235,1
26218,289,3,11681,0
26219,97,4,8700,0
26220,51,10,25837,1
26221,110,10,23879,1
26222,363,4,14212,0
26223,465,5,14624,0
26224,260,4,11252,0
26225,93,9,23616,1
26226,99,3,5183,0
26227,890,2,3239,0
26228,173,5,15486,1
26229,70,8,25828,1
26230,397,6,16815,1
26231,25,5,17943,1
26232,199,3,11302,0
26233,387,4,10003,0
26234,345,7,20913,1
26235,464,3,4237,0
26236,152,3,7786,0
26237,179,4,10198,0
26238,513,5,10932,0
26239,197,5,18035,1
26240,88,10,29923,1
26241,14,2,4799,0
26242,128,9,30062,1
26243,532,4,10526,0
26244,116,7,23238,1
26245,2,9,27059,1
26246,115,8,19711,1
26247,125,5,13183,1
26248,388,5,10010,0
26249,70,4,7187,0
26250,155,7,18346,1
26251,685,3,4367,0
26252,68,9,17881,1
26253,48,5,11259,0
26254,25,6,24027,1
26255,23,2,6024,0
26256,179,3,7897,0
26257,284,9,21517,1
26258,218,5,11323,0
26259,554,3,9746,0
26260,106,4,11435,0
26261,39,3,3370,0
26262,244,4,5808,0
26263,133,6,24479,1
26264,433,3,6699,0
26265,685,2,5574,0
26266,14,10,23658,1
26267,125,4,9226,0
26268,185,9,23227,1
26269,121,4,12124,0
26270,123,6,11724,1
26271,135,5,5454,0
26272,280,3,6923,0
26273,29,12,37404,1
26274,101,6,18445,1
26275,173,3,8566,0
26276,91,7,15041,1
26277,112,4,11981,0
26278,218,6,20556,1
26279,221,5,11171,0
26280,632,2,3647,0
26281,284,8,30869,1
26282,123,3,6165,0
26283,75,6,12993,1
26284,249,5,15622,1
26285,164,3,9098,0
26286,73,7,15131,1
26287,376,5,13850,0
26288,188,3,8820,0
26289,20,6,15933,1
26290,48,4,11950,0
26291,84,6,14062,1
26292,21,8,15567,1
26293,137,8,24117,1
26294,140,6,17779,1
26295,429,6,18510,1
26296,17,7,25728,1
26297,325,6,15781,1
26298,317,3,11387,0
26299,236,1,3319,0
26300,103,4,5776,0
26301,260,5,13149,0
26302,594,3,3330,0
26303,285,4,6786,0
26304,575,3,9881,0
26305,707,2,2165,0
26306,6,4,3934,0
26307,325,3,10525,0
26308,63,6,19262,1
26309,254,3,11824,0
26310,80,4,4504,0
26311,637,3,12818,0
26312,311,2,5805,0
26313,21,4,15440,1
26314,61,7,20905,1
26315,226,5,16517,1
26316,660,4,10260,0
26317,275,6,16964,1
26318,7,5,10845,0
26319,163,5,15806,1
26320,176,5,14631,1
26321,25,6,18557,1
26322,405,4,11628,0
26323,30,5,11761,1
26324,464,5,12676,0
26325,277,3,8908,0
26326,244,5,16307,1
26327,491,3,3702,0
26328,320,13,37519,1
26329,256,4,11163,0
26330,40,11,32902,1
26331,102,5,16765,1
26332,292,4,8149,0
26333,102,9,25053,1
26334,45,7,18887,1
26335,111,8,20754,1
26336,612,8,14102,1
26337,123,4,7672,0
26338,177,5,15276,1
26339,114,4,13567,0
26340,193,7,21524,1
26341,468,4,6821,0
26342,125,6,14827,1
26343,360,2,2636,0
26345,192,5,12334,0
26346,889,4,10385,0
26347,462,7,21299,1
26349,574,2,2559,0
26350,85,4,8088,0
26351,32,8,21674,1
26352,388,1,3453,0
26353,180,4,9877,0
26354,307,5,13346,0
26355,93,8,24375,1
26356,17,4,13910,0
26357,29,4,12526,0
26358,12,7,16067,1
26359,7,6,16947,1
26360,79,6,15794,1
26361,284,5,12643,0
26362,210,4,7279,0
26363,188,4,8674,0
26364,262,2,6234,0
26365,211,11,30451,1
26366,204,4,14282,0
26367,886,3,4973,0
26368,21,7,24467,1
26369,221,3,9375,0
26370,40,7,18358,1
26371,256,5,11489,0
26372,838,3,12497,0
26373,839,4,7395,0
26374,530,3,6163,0
26375,82,10,27063,1
26376,10,5,13401,1
26377,785,1,3180,0
26378,184,2,728,0
26379,210,6,16012,1
26380,24,7,13622,1
26381,35,3,13995,0
26382,518,3,8339,0
26383,400,5,18064,1
26384,70,6,14852,1
26385,109,6,16659,1
26386,429,6,15286,1
26387,57,3,4847,0
26388,67,4,6787,0
26389,212,6,16219,1
26390,103,5,13410,1
26391,134,5,20264,1
26392,197,4,9201,0
26393,390,2,4515,0
26394,210,3,10576,0
26395,298,3,12894,0
26396,244,5,16071,1
26397,208,4,9700,0
26398,348,6,12367,0
26399,312,8,23774,1
26400,25,5,16125,1
26401,104,4,13200,0
26403,11,10,22724,1
26404,202,4,13623,0
26405,480,5,13824,0
26406,7,10,30562,1
26407,263,3,8938,0
26408,199,7,19793,1
26409,578,2,782,0
26410,218,6,9825,0
26411,434,3,7632,0
26412,88,3,6763,0
26413,1,6,11262,1
26414,36,6,22270,1
26415,203,7,17336,1
26416,665,2,3897,0
26417,188,3,4744,0
26418,76,4,9379,0
26419,1,4,9372,0
26420,68,3,4683,0
26421,57,7,22521,1
26422,317,4,9968,0
26423,100,6,26381,1
26424,389,3,9940,0
26425,29,9,31939,1
26426,253,6,10603,0
26427,293,4,9037,0
26428,30,7,29074,1
26429,408,7,18575,1
26430,572,5,9941,0
26431,345,3,4337,0
26432,93,7,13704,1
26433,294,6,15461,1
26434,100,6,17404,1
26435,68,5,18923,1
26436,157,4,8670,0
26437,8,3,4644,0
26438,128,7,13301,1
26439,280,4,14228,0
26440,266,3,9322,0
26441,143,5,19079,1
26442,366,6,14326,1
26443,206,3,7049,0
26444,356,5,11039,0
26445,469,2,6265,0
26446,438,4,7841,0
26447,36,4,17301,1
26448,88,4,10591,0
26449,53,5,9105,0
26450,285,3,9222,0
26451,303,3,4641,0
26452,171,3,10298,0
26453,621,7,18191,1
26454,46,5,13659,1
26455,35,4,14347,0
26456,39,10,24589,1
26457,256,8,20099,1
26458,572,5,11760,0
26459,48,6,16674,1
26460,131,5,10082,0
26461,487,2,6231,0
26462,100,6,17359,1
26463,67,6,14455,1
26464,324,4,5950,0
26465,964,3,7139,0
26466,1,2,4373,0
26467,355,2,5465,0
26468,132,4,13930,0
26469,180,4,11874,0
26470,189,4,13384,0
26471,11,5,19260,1
26472,951,1,334,0
26473,721,1,1590,0
26474,499,4,10808,0
26475,63,9,24295,1
26476,45,6,16589,1
26477,1297,1,3460,0
26478,124,4,11186,0
26479,38,9,26774,1
26480,893,1,3438,0
26481,143,6,13956,1
26482,82,4,3753,0
26483,703,2,2863,0
26484,160,8,13458,1
26485,309,4,14130,0
26486,250,4,10186,0
26487,158,4,16559,1
26488,132,3,8575,0
26489,186,13,32159,1
26490,583,5,10018,0
26491,265,5,14238,0
26492,870,2,5567,0
26493,1164,3,9262,0
26494,66,2,4459,0
26495,202,6,17776,1
26496,370,2,3262,0
26497,567,7,12565,0
26498,241,4,11053,0
26499,34,2,7072,0
26500,992,2,5744,0
26501,331,5,18810,1
26502,567,4,13928,0
26503,150,7,25493,1
26504,27,4,14245,0
26505,279,4,13365,0
26506,459,3,9475,0
26507,56,7,12501,1
26508,58,3,6660,0
26509,198,6,8678,0
26510,430,2,2543,0
26511,685,3,10550,0
26512,132,6,12580,1
26513,25,5,9942,0
26514,136,5,11872,0
26515,65,9,24475,1
26516,685,8,23807,1
26517,149,7,19969,1
26518,268,5,8951,0
26519,35,5,9333,0
26520,141,3,13860,0
26521,189,7,16769,1
26522,122,5,19085,1
26523,776,1,2532,0
26524,1,6,20637,1
26525,47,4,13793,0
26526,354,4,11541,0
26527,397,8,26416,1
26528,315,6,12405,0
26529,241,6,16099,1
26530,251,5,12698,0
26531,110,5,18208,1
26532,37,7,18235,1
26533,113,7,26303,1
26534,157,2,9078,0
26535,30,10,34783,1
26536,20,5,10819,0
26537,133,5,9179,0
26538,18,5,15031,1
26539,75,5,15921,1
26540,720,3,11366,0
26541,380,9,26898,1
26542,95,5,11577,0
26543,76,2,5633,0
26544,70,6,14611,1
26545,686,6,22462,1
26546,105,7,15644,1
26547,64,3,3261,0
26548,20,4,12441,0
26549,477,3,11275,0
26550,74,6,11684,1
26552,69,11,34342,1
26553,168,6,15576,1
26554,290,3,8708,0
26555,222,3,12157,0
26556,636,3,8459,0
26557,149,5,15148,1
26558,247,5,13895,0
26559,433,7,11986,1
26560,11,10,32415,1
26561,800,1,4802,0
26562,52,5,14217,1
26563,243,6,11439,0
26564,164,6,21810,1
26565,76,2,8397,0
26566,240,5,11839,0
26567,461,2,9310,0
26568,94,4,12327,0
26569,95,4,13654,0
26570,244,6,21548,1
26571,106,6,17426,1
26572,206,4,14440,0
26573,860,6,20748,0
26574,387,4,6143,0
26575,1077,4,15977,0
26576,99,5,13146,1
26577,428,7,22009,1
26578,424,2,7083,0
26579,13,5,9779,0
26580,114,9,27160,1
26581,9,4,10886,0
26582,52,4,13109,0
26583,144,5,9119,0
26584,236,4,14301,0
26585,223,6,18856,1
26586,222,4,7965,0
26587,262,4,12604,0
26588,457,3,10879,0
26589,556,5,8608,0
26590,158,5,13570,1
26591,374,3,8587,0
26592,210,5,16718,1
26593,194,5,14628,1
26594,62,6,17587,1
26595,92,8,23208,1
26596,219,2,3643,0
26597,328,7,14448,1
26598,147,5,9478,0
26599,177,7,23118,1
26600,63,6,13684,1
26601,32,7,18883,1
26602,87,6,14195,1
26603,353,3,10197,0
26604,1326,1,2909,0
26605,310,5,13977,0
26606,9,7,11956,1
26607,235,5,13594,0
26608,153,3,6216,0
26609,149,4,15804,0
26610,87,8,23342,1
26611,93,8,21065,1
26612,113,8,20468,1
26613,143,6,14715,1
26614,831,2,4497,0
26615,1,6,18825,1
26616,184,5,6693,0
26617,510,3,2969,0
26618,246,2,1621,0
26619,649,4,16417,0
26620,607,3,7448,0
26621,33,8,25612,1
26622,82,2,3914,0
26623,6,6,18757,1
26624,100,5,13517,1
26625,26,6,15935,1
26626,487,4,8200,0
26627,536,7,14990,1
26628,14,7,19527,1
26629,149,5,18757,1
26630,133,8,20254,1
26631,531,9,28498,1
26632,117,7,25619,1
26633,153,8,28682,1
26634,68,6,16500,1
26635,95,6,21516,1
26636,238,4,12173,0
26637,222,7,12731,1
26638,204,4,12273,0
26639,88,5,9182,0
26640,152,4,11959,0
26641,351,8,18345,1
26642,28,1,320,0
26643,1046,1,490,0
26644,43,5,11403,0
26645,181,4,10839,0
26646,29,7,22522,1
26647,504,5,11950,0
26648,98,3,3631,0
26649,154,3,8582,0
26650,95,4,7159,0
26651,106,9,25056,1
26652,439,4,13891,0
26653,364,3,3420,0
26654,72,6,11374,1
26655,132,5,16922,1
26656,328,7,12588,1
26657,9,5,11984,1
26658,284,7,18915,1
26659,35,5,12699,1
26660,97,5,14115,1
26661,172,8,21458,1
26662,286,7,12335,1
26663,404,3,13115,0
26664,856,1,2101,0
26665,683,2,6109,0
26666,82,7,16183,1
26667,8,7,21935,1
26668,833,4,10802,0
26669,115,1,4611,0
26670,104,8,16069,1
26671,139,6,19275,1
26672,306,6,19862,1
26673,109,9,28036,1
26674,86,5,13426,1
26675,93,5,4972,0
26676,387,5,17399,1
26677,62,6,17885,1
26678,603,4,14143,0
26679,188,9,27399,1
26680,86,6,19401,1
26681,32,6,17857,1
26682,142,6,18771,1
26683,411,8,17266,1
26684,468,7,13605,1
26685,132,6,14444,1
26686,30,6,22459,1
26687,388,3,6796,0
26688,460,6,12168,0
26689,446,3,9369,0
26690,10,4,13120,0
26691,271,5,12328,0
26692,150,4,7996,0
26693,323,1,4991,0
26694,61,8,26473,1
26695,147,8,19641,1
26696,430,6,21532,1
26697,236,7,19834,1
26698,28,7,13771,1
26699,53,7,22904,1
26700,29,3,11262,0
26701,11,5,15335,1
26702,191,3,4847,0
26703,839,2,5929,0
26704,167,5,11114,0
26705,200,8,28347,1
26706,371,4,10595,0
26707,326,9,28952,1
26708,142,4,9952,0
26709,125,5,10157,0
26710,639,3,6900,0
26711,318,6,15003,1
26712,89,4,8190,0
26714,747,2,7683,0
26715,321,5,15524,0
26716,420,6,17899,1
26717,488,5,18241,0
26718,86,5,11318,0
26719,357,3,5252,0
26720,30,7,16608,1
26721,114,2,4185,0
26722,154,6,13693,1
26723,25,7,28947,1
26724,14,8,18821,1
26725,514,2,4600,0
26726,371,3,6873,0
26727,197,7,25062,1
26728,79,5,14511,1
26729,420,2,7915,0
26730,408,5,16104,0
26731,150,6,17437,1
26732,212,6,18988,1
26733,308,5,16831,1
26734,659,4,12583,0
26735,94,5,15837,1
26736,726,3,8741,0
26737,804,3,7062,0
26738,276,2,3448,0
26739,236,5,7590,0
26740,50,6,12470,1
26741,92,11,23140,1
26742,225,6,19383,1
26743,63,11,41711,1
26744,108,3,8852,0
26745,139,3,6799,0
26746,170,4,11093,0
26747,131,6,14930,1
26748,108,10,20068,1
26749,4,8,19574,1
26750,77,9,27133,1
26751,390,3,5608,0
26752,100,1,3633,0
26753,511,4,11005,0
26754,197,5,15607,1
26755,176,3,6700,0
26756,113,6,20753,1
26757,885,2,3518,0
26758,4,3,10479,0
26759,29,2,6402,0
26760,97,11,17999,1
26761,369,5,18017,1
26762,12,5,17980,1
26763,772,2,6107,0
26764,483,5,11372,0
26765,57,4,12604,0
26766,682,4,12252,0
26767,256,2,6999,0
26768,155,7,16421,1
26769,34,4,9771,0
26770,928,1,2957,0
26771,264,9,28117,1
26772,142,7,16937,1
26773,120,8,23562,1
26774,600,4,8894,0
26775,159,5,9814,0
26776,583,3,5504,0
26777,48,3,5144,0
26778,131,4,6284,0
26779,874,2,7087,0
26780,163,5,13324,0
26781,878,3,7004,0
26782,29,5,13851,1
26783,202,9,21772,1
26784,122,5,12572,0
26785,548,6,10795,0
26786,122,2,5422,0
26787,386,7,21118,1
26788,242,5,16684,1
26789,307,3,7668,0
26790,8,5,13464,1
26791,121,4,13619,0
26792,988,4,13033,0
26793,198,5,19162,1
26794,12,6,19601,1
26795,72,4,14498,0
26796,246,6,16514,1
26797,312,3,10331,0
26798,1159,2,4339,0
26799,114,5,12438,0
26800,246,6,22563,1
26801,57,5,10393,0
26802,444,4,9335,0
26803,453,4,7801,0
26804,12,5,13739,1
26805,34,4,9508,0
26806,357,7,22654,1
26807,72,6,5292,0
26808,908,1,4971,0
26809,5,6,10217,1
26810,262,4,15699,0
26811,175,7,17577,1
26812,547,3,5449,0
26813,134,4,10715,0
26814,99,8,17877,1
26815,632,10,26261,1
26816,81,7,20757,1
26817,44,5,16569,1
26818,37,8,30301,1
26819,65,8,14367,1
26820,385,1,2221,0
26821,335,5,14443,0
26822,382,5,15383,0
26823,141,4,13232,0
26824,63,2,3789,0
26825,806,4,9220,0
26826,345,5,7860,0
26827,88,2,6143,0
26828,37,6,11181,1
26829,4,9,26313,1
26830,33,7,12497,1
26831,528,6,9570,0
26832,448,6,15532,1
26833,680,5,17470,0
26834,196,3,9083,0
26835,62,2,10430,0
26836,155,6,21745,1
26837,259,7,21436,1
26838,61,3,7456,0
26839,236,6,10711,0
26840,226,5,14285,0
26841,281,6,14524,1
26842,377,4,9736,0
26843,100,4,12728,0
26844,345,4,11739,0
26845,331,3,9549,0
26846,152,3,10964,0
26847,48,9,27912,1
26848,837,7,24004,1
26849,96,8,18510,1
26850,105,2,3821,0
26851,1087,3,10268,0
26852,220,7,23594,1
26853,580,3,5427,0
26854,63,4,10189,0
26855,103,3,7547,0
26856,368,5,18226,1
26857,68,6,17137,1
26858,428,7,22535,1
26859,611,5,15138,0
26860,97,3,9765,0
26861,9,10,33795,1
26862,440,6,16443,1
26863,176,4,9317,0
26864,178,3,10296,0
26865,1123,1,1825,0
26866,127,9,17571,1
26867,827,6,14347,0
26868,43,3,8146,0
26869,347,3,10017,0
26870,365,1,4102,0
26871,470,1,4581,0
26872,660,1,2366,0
26873,209,5,17545,1
26874,476,4,11839,0
26875,7,7,20002,1
26876,24,4,6600,0
26877,545,4,11517,0
26878,579,8,18530,1
26879,294,3,5613,0
26880,190,2,8865,0
26881,259,5,14742,0
26882,106,7,23839,1
26883,285,6,20038,1
26884,253,5,9639,0
26885,197,2,6963,0
26886,103,5,8223,0
26887,235,4,10453,0
26888,677,5,6593,0
26889,61,6,16008,1
26890,978,2,8758,0
26891,683,2,6014,0
26892,289,3,10248,0
26893,70,5,13234,1
26894,567,6,18529,1
26895,210,4,14277,0
26896,47,8,24462,1
26897,607,3,6082,0
26898,779,2,7707,0
26899,225,8,20540,1
26900,73,4,12100,0
26901,39,5,16083,1
26902,216,2,3823,0
26903,10,9,29410,1
26904,220,5,12906,0
26905,131,5,12959,1
26906,176,4,8896,0
26907,46,7,18175,1
26908,406,3,7036,0
26909,124,4,11134,0
26910,674,7,23040,1
26911,64,6,19006,1
26912,133,11,38523,1
26913,320,5,13614,0
26914,40,5,10106,0
26915,149,7,19802,1
26916,77,3,8637,0
26917,174,6,19635,1
26918,83,4,12389,0
26919,143,7,24750,1
26920,180,5,16013,1
26921,421,2,5170,0
26922,146,4,5054,0
26923,319,5,14985,0
26924,670,4,12332,0
26925,57,8,19872,1
26926,14,3,13553,0
26927,138,5,14668,1
26928,113,10,28088,1
26929,183,7,21161,1
26930,25,5,12139,1
26931,299,6,18460,1
26932,265,2,5115,0
26933,84,5,15331,1
26934,619,3,6119,0
26935,148,7,17861,1
26936,178,6,15074,1
26937,583,4,12913,0
26938,106,5,14564,1
26939,159,7,16708,1
26940,492,3,6084,0
26941,213,6,18615,1
26942,424,3,6817,0
26943,528,3,6238,0
26944,306,4,7464,0
26945,197,2,2635,0
26946,239,3,11631,0
26947,260,3,9465,0
26948,119,3,9110,0
26949,88,8,20052,1
26950,64,5,15932,1
26951,403,5,16380,0
26952,67,8,21849,1
26953,417,5,9585,0
26954,145,7,18277,1
26955,430,6,14347,1
26956,184,3,7580,0
26957,61,8,27925,1
26958,828,3,5496,0
26959,1022,2,6396,0
26960,713,4,9920,0
26961,278,6,13719,1
26962,457,6,26617,1
26963,288,8,19089,1
26964,74,7,21597,1
26965,169,7,22275,1
26966,5,5,9881,0
26967,322,4,10158,0
26968,976,2,2626,0
26969,235,2,4690,0
26970,203,4,9506,0
26971,86,5,9982,0
26972,27,7,19541,1
26973,456,4,16891,0
26974,107,3,8775,0
26975,312,5,14988,0
26976,668,1,2541,0
26977,15,14,48497,1
26978,134,5,16746,1
26979,100,4,10651,0
26980,172,3,7302,0
26981,167,7,15068,1
26982,471,6,21275,1
26983,211,4,12873,0
26984,300,5,6312,0
26985,116,7,19256,1
26986,81,7,18912,1
26987,71,7,20912,1
26988,217,6,13665,1
26989,164,9,28930,1
26990,172,6,11811,1
26991,5,5,9117,0
26992,67,5,13078,1
26993,38,2,4878,0
26994,727,3,11346,0
26995,473,4,5032,0
26996,22,7,22334,1
26997,326,6,14665,1
26998,151,9,25245,1
26999,110,8,28814,1
27000,116,6,14833,1
27001,190,3,7223,0
27002,35,4,10411,0
27003,156,4,8161,0
27004,170,4,12877,0
27005,97,6,20007,1
27006,17,6,21785,1
27007,178,8,23623,1
27008,68,3,9064,0
27009,363,7,13545,1
27010,212,10,21563,1
27011,31,2,6567,0
27012,286,5,13850,0
27013,782,3,12093,0
27014,29,9,29973,1
27015,113,7,23741,1
27016,119,10,26212,1
27017,1,5,11147,1
27018,74,4,9231,0
27019,835,2,1376,0
27020,186,4,16691,0
27021,434,3,8083,0
27022,279,1,853,0
27023,395,4,8115,0
27024,105,7,19201,1
27025,7,10,30449,1
27026,204,5,11026,0
27027,415,1,5059,0
27028,555,4,13390,0
27029,801,4,14032,0
27030,34,8,18254,1
27031,202,4,15216,0
27032,196,8,23733,1
27033,68,10,30275,1
27034,86,7,24848,1
27035,6,7,14779,1
27036,221,5,11185,0
27037,289,2,2984,0
27038,171,5,8863,0
27039,562,4,9234,0
27040,302,8,18171,1
27041,623,4,10666,0
27042,550,2,4659,0
27043,548,2,3691,0
27044,390,6,20494,1
27045,438,5,20792,1
27046,97,7,20183,1
27047,84,6,15536,1
27048,320,6,13308,1
27049,31,3,5965,0
27050,483,4,12590,0
27051,315,8,17873,1
27052,109,9,29676,1
27053,207,6,20089,1
27054,730,3,6778,0
27055,527,1,808,0
27056,272,4,13867,0
27057,588,2,5784,0
27058,12,8,22533,1
27059,8,8,19148,1
27060,110,2,3319,0
27061,954,2,7922,0
27062,23,6,16117,1
27063,474,4,12194,0
27064,658,5,8696,0
27065,193,9,27225,1
27066,70,5,11543,0
27067,255,8,25054,1
27068,542,3,12357,0
27069,3,4,11194,0
27070,154,6,16394,1
27071,150,7,15670,1
27072,63,4,8915,0
27073,79,2,6203,0
27074,130,1,3159,0
27075,841,3,8001,0
27076,486,3,9373,0
27077,401,4,8692,0
27078,174,4,12068,0
27079,37,8,15021,1
27080,47,3,10845,0
27081,638,8,11656,1
27082,723,4,19255,0
27083,276,6,15911,1
27084,320,5,12010,0
27085,179,6,12910,1
27086,147,4,12292,0
27087,132,8,27207,1
27088,66,4,7416,0
27089,153,8,27313,1
27090,201,2,7193,0
27091,104,6,12963,1
27092,456,4,11390,0
27093,310,6,17333,1
27094,171,6,11838,1
27095,582,3,10257,0
27096,9,2,8807,0
27097,323,6,13341,1
27098,897,3,7730,0
27099,46,7,18313,1
27100,511,3,12224,0
27101,246,4,10566,0
27102,171,3,8628,0
27103,30,7,20586,1
27104,445,5,13128,0
27105,192,6,18088,1
27106,291,4,17534,0
27107,1220,3,9362,0
27108,529,3,7427,0
27109,574,6,13678,0
27110,252,5,10369,0
27111,38,6,12746,1
27112,533,6,20569,1
27113,108,6,12720,1
27114,252,3,10563,0
27115,587,1,1524,0
27116,9,6,19608,1
27117,85,9,19842,1
27118,372,6,17560,1
27119,197,5,7873,0
27120,9,2,1627,0
27121,91,12,28263,1
27122,728,4,14044,0
27123,164,8,20466,1
27124,116,5,17530,1
27125,136,4,9736,0
27126,112,5,16785,1
27127,221,6,11819,1
27128,242,5,9728,0
27129,179,7,23388,1
27130,134,5,14189,1
27131,138,2,2812,0
27132,556,6,23979,1
27133,163,3,11745,0
27134,293,3,6024,0
27135,15,4,10558,0
27136,750,6,16109,0
27137,249,3,7293,0
27138,329,7,21318,1
27139,392,7,21250,1
27140,224,3,6763,0
27141,584,5,13564,0
27142,414,5,16731,0
27143,16,5,10158,0
27144,16,7,23974,1
27145,30,9,22463,1
27146,130,7,19085,1
27147,213,1,1412,0
27148,354,8,21084,1
27149,32,9,25828,1
27150,591,2,5054,0
27151,128,10,38174,1
27152,441,4,10407,0
27153,197,6,10630,0
27154,166,2,5637,0
27155,76,6,9992,1
27156,82,3,8393,0
27157,122,8,23202,1
27158,386,4,8368,0
27159,156,5,14602,1
27160,362,1,1148,0
27161,287,6,16625,1
27162,40,8,13816,1
27163,523,4,13751,0
27164,285,5,11422,0
27165,474,1,1676,0
27166,419,7,18067,1
27167,146,12,27382,1
27168,155,4,10135,0
27169,468,3,8766,0
27170,550,2,5151,0
27171,67,6,13712,1
27172,61,5,12270,1
27173,211,6,17883,1
27174,198,6,21672,1
27175,632,3,7029,0
27176,353,2,7751,0
27177,463,5,18430,1
27178,95,4,14631,0
27179,1229,2,3208,0
27180,221,3,3270,0
27181,319,5,11115,0
27182,307,7,20618,1
27183,10,5,10736,0
27184,60,5,8909,0
27185,177,7,22409,1
27186,86,4,11620,0
27187,182,8,22276,1
27188,29,8,20905,1
27189,139,5,15657,1
27190,243,4,8759,0
27191,16,5,12717,1
27192,660,3,5340,0
27193,151,8,26383,1
27194,309,6,9070,0
27195,975,4,7616,0
27196,19,9,27209,1
27197,416,4,10364,0
27198,466,4,14403,0
27199,1041,1,1462,0
27200,47,11,28389,1
27201,328,3,7061,0
27202,991,5,15257,0
27203,194,4,14457,0
27204,444,3,9314,0
27205,156,6,17870,1
27206,204,9,21906,1
27207,152,2,2715,0
27208,34,2,5413,0
27209,349,2,4969,0
27210,1,8,14532,1
27211,501,2,4605,0
27212,173,5,18514,1
27213,190,5,15334,1
27214,38,3,8712,0
27215,272,5,16103,1
27216,138,4,11647,0
27217,20,6,16537,1
27218,944,1,5251,0
27219,429,4,8548,0
27221,71,7,22798,1
27222,745,5,13287,0
27223,55,11,33091,1
27224,431,4,15210,0
27225,64,9,29234,1
27226,163,5,9316,0
27227,62,8,23078,1
27228,14,8,24871,1
27229,400,4,12029,0
27230,45,4,8135,0
27231,219,2,2333,0
27232,73,10,25413,1
27233,419,3,10963,0
27234,42,3,8809,0
27235,388,6,15453,1
27236,676,7,16952,1
27237,12,5,8038,0
27238,54,8,16094,1
27239,441,7,25960,1
27240,151,9,33169,1
27241,113,8,15482,1
27242,82,5,9946,0
27243,546,2,4659,0
27244,869,2,6356,0
27245,57,5,8210,0
27246,570,1,4823,0
27247,10,4,11531,0
27248,327,7,22972,1
27249,270,3,6060,0
27250,456,6,22210,1
27251,230,4,4989,0
27252,162,7,19757,1
27253,59,3,13772,0
27254,420,5,13286,0
27255,201,4,8305,0
27256,559,4,16800,0
27257,41,2,2969,0
27258,16,10,27794,1
27259,176,8,22275,1
27260,241,6,17319,1
27261,9,8,24650,1
27262,126,7,15909,1
27263,37,7,13351,1
27264,153,4,10497,0
27265,1130,2,864,0
27266,256,3,6792,0
27267,213,6,19655,1
27268,59,8,25279,1
27269,334,5,17895,1
27270,393,5,17281,1
27271,135,4,8936,0
27272,337,7,20418,1
27273,165,4,6448,0
27274,134,4,3517,0
27275,114,7,20867,1
27276,123,3,4609,0
27277,67,4,8829,0
27278,235,2,5301,0
27279,475,4,11837,0
27280,195,6,11698,1
27281,115,8,11398,1
27282,59,5,14354,1
27283,160,4,13934,0
27284,117,5,16115,1
27285,148,6,23073,1
27286,221,5,14456,1
27287,367,5,11300,0
27288,535,4,11982,0
27289,398,6,16002,1
27290,107,6,14667,1
27291,170,4,13255,0
27292,492,3,9546,0
27293,61,11,26787,1
27294,415,3,10325,0
27295,40,6,18988,1
27296,222,5,8879,0
27297,310,5,7852,0
27298,229,5,14430,1
27299,98,4,6764,0
27300,304,2,4920,0
27301,631,5,19707,0
27302,108,6,14494,1
27303,188,6,16653,1
27304,24,10,31115,1
27305,121,3,5330,0
27306,600,3,6743,0
27307,21,7,16071,1
27308,128,5,19447,1
27309,221,5,10014,0
27310,361,3,8206,0
27311,41,8,21795,1
27312,27,5,13705,1
27313,80,9,21310,1
27314,134,8,16059,1
27315,83,4,11526,0
27316,201,6,13135,1
27317,90,6,16648,1
27318,95,3,5068,0
27319,8,9,27550,1
27320,287,5,19647,1
27321,143,6,18468,1
27322,550,8,25258,1
27323,605,3,7646,0
27324,69,6,10919,1
